id,productName,brandName,url,price,colorName,productImage
1227731024,Oversized Printed Sweatshirt,H&M,https://www2.hm.com/en_us/productpage.1227731024.html,$ 30.99,Dark gray/The Cure,https://image.hm.com/assets/hm/60/d2/60d29927d6b0661f0bbb354a1085b72fca9eb2b2.jpg
1168030011,Super Soft Slim Fit Jeans,H&M,https://www2.hm.com/en_us/productpage.1168030011.html,$ 17.99,Denim black,https://image.hm.com/assets/hm/92/59/9259693b24224a5e21c9e3494665a99a6ac748c2.jpg
1256681001,Narrow Hairband,H&M,https://www2.hm.com/en_us/productpage.1256681001.html,$ 4.49,Black,https://image.hm.com/assets/hm/95/94/95947fd3f5ca08dc71867ea6ed7492a2cbf223cf.jpg
1227727006,Oversized Printed T-shirt,H&M,https://www2.hm.com/en_us/productpage.1227727006.html,$ 15.99,White/Joy Division,https://image.hm.com/assets/hm/dc/49/dc497f925b17de656bde561eaf4ebb33740a4380.jpg
1117609017,Ribbed Cotton Pajamas,H&M,https://www2.hm.com/en_us/productpage.1117609017.html,$ 13.49,Light pink/Snoopy,https://image.hm.com/assets/hm/84/b9/84b9ebbe02ccc042be187d558a018a10cf3aab29.jpg
1093790001,2-pack Medium Support Sports Bras,H&M,https://www2.hm.com/en_us/productpage.1093790001.html,$ 16.99,Black/white,https://image.hm.com/assets/hm/2c/18/2c18868cb446af736e32bbec53f2b4839977ae40.jpg
1226376003,Twill Cap,H&M,https://www2.hm.com/en_us/productpage.1226376003.html,$ 4.99,Navy blue,https://image.hm.com/assets/hm/09/d4/09d40a69e8156cd3f17866ac376d8095e21bf4ba.jpg
1081653017,2-pack Tights,H&M,https://www2.hm.com/en_us/productpage.1081653017.html,$ 8.99,Light pink/cherries,https://image.hm.com/assets/hm/6d/7e/6d7e93ad8eb05b5fae12496b9718069a4ac7216f.jpg
0960481009,MAMA Before & After Ribbed Pants,H&M,https://www2.hm.com/en_us/productpage.0960481009.html,$ 29.49,Beige,https://image.hm.com/assets/hm/92/f0/92f0af18b8686a527b7d45f5e4632e646b4c0aaf.jpg
0737169001,2-pack No-scratch Mittens,H&M,https://www2.hm.com/en_us/productpage.0737169001.html,$ 3.99,White,https://image.hm.com/assets/hm/9a/5c/9a5c5979e73b5a9e9d7ae8e924409c147995af11.jpg
1249751005,Cropped Microfiber Tank Top,H&M,https://www2.hm.com/en_us/productpage.1249751005.html,$ 5.99,White,https://image.hm.com/assets/hm/0f/fe/0ffece61c89d28af15a73102817de0f7096fc1ee.jpg
1232182002,Pleated Skirt,H&M,https://www2.hm.com/en_us/productpage.1232182002.html,$ 15.99,Beige/plaid,https://image.hm.com/assets/hm/cb/32/cb32a0596e4f65bcfd8787ad936bdc7fbd883b55.jpg
1208772003,Fleece Gloves,H&M,https://www2.hm.com/en_us/productpage.1208772003.html,$ 8.99,Navy blue,https://image.hm.com/assets/hm/4f/5b/4f5ba19b6a1cde6cb67e9ecb6a4310e6898d5f45.jpg
1214674001,Leather Belt,H&M,https://www2.hm.com/en_us/productpage.1214674001.html,$ 16.99,Black,https://image.hm.com/assets/hm/43/a4/43a4226b2c3331cb574dbf71678356f95feed81d.jpg
1063563001,Linen-blend Pull-on Pants,H&M,https://www2.hm.com/en_us/productpage.1063563001.html,$ 11.99,White,https://image.hm.com/assets/hm/7f/88/7f881797fd82dc8a9cbbc75c4ce03b88419e05af.jpg
1235781007,Ribbed Midi Dress,H&M,https://www2.hm.com/en_us/productpage.1235781007.html,$ 16.99,White/black striped,https://image.hm.com/assets/hm/65/98/6598d7a0c65985373317e7d43e05c18f27f500e8.jpg
0824995001,2-pack Jersey Tops,H&M,https://www2.hm.com/en_us/productpage.0824995001.html,$ 16.99,White/black,https://image.hm.com/assets/hm/f6/24/f62400270f5c837e7304b7b7d91d2d11791d45ac.jpg
1243890002,Scuba Hooded Jacket,H&M,https://www2.hm.com/en_us/productpage.1243890002.html,$ 25.49,Light gray melange,https://image.hm.com/assets/hm/16/37/1637b289872f3d8754cc01aa27127dbf036a754a.jpg
1255377003,Flounced Blouse,H&M,https://www2.hm.com/en_us/productpage.1255377003.html,$ 30.99,White,https://image.hm.com/assets/hm/30/a4/30a4df3d4aee351e130140b7b9c526a409a6d5b1.jpg
1214801001,Shoulder-pad T-shirt Dress,H&M,https://www2.hm.com/en_us/productpage.1214801001.html,$ 17.99,Black,https://image.hm.com/assets/hm/90/d0/90d0347c218419cfee109bd9766233342c4abc1b.jpg
1240131001,Straight Leg Jeans,H&M,https://www2.hm.com/en_us/productpage.1240131001.html,$ 26.99,Light denim blue,https://image.hm.com/assets/hm/7a/30/7a30615618a0f482d0c05defd77a49ad1e543b65.jpg
1210809007,DryMove™ Running T-shirt,H&M,https://www2.hm.com/en_us/productpage.1210809007.html,$ 15.99,Khaki green/patterned,https://image.hm.com/assets/hm/7c/54/7c54aaf410f70ef570a2b071ac4254d7c2a5e12f.jpg
1231050004,Ribbed Cotton Jersey Leggings,H&M,https://www2.hm.com/en_us/productpage.1231050004.html,$ 8.99,Light dusty pink,https://image.hm.com/assets/hm/4d/1c/4d1c03d7804caece20f06533d43c9f97500640d9.jpg
1227700002,Denim Midi Skirt,H&M,https://www2.hm.com/en_us/productpage.1227700002.html,$ 24.49,Denim blue,https://image.hm.com/assets/hm/a8/d8/a8d8be5b201d4f0c58d54cd39d2efc2a1b8fb713.jpg
0862642013,3-pack Mittens,H&M,https://www2.hm.com/en_us/productpage.0862642013.html,$ 5.49,Black/beige melange,https://image.hm.com/assets/hm/1a/e8/1ae8d232c7d5cbb5e25d7247fd20765390ac710f.jpg
1228615002,Tiered Seersucker Skirt,H&M,https://www2.hm.com/en_us/productpage.1228615002.html,$ 14.99,Dark gray,https://image.hm.com/assets/hm/8e/1d/8e1d0d7a47ecfbf2eb80a9833b1019a698e9533a.jpg
1241437003,Textured-weave Jacket,H&M,https://www2.hm.com/en_us/productpage.1241437003.html,$ 53.99,Gray/herringbone-patterned,https://image.hm.com/assets/hm/a2/00/a200db319138566bc90c2dba0d0aa15dac7b61ac.jpg
